"quadrat","scientificName","count"
1,"Portulaca grandiflora Hook.",4
1,"Portulaca oleracea L.",39
1,"Potamogeton ×hagstroemii A.Benn.",2
1,"Potamogeton alpinus Balb.",4
1,"Potamogeton amplifolius Tuckerm.",8
1,"Potamogeton confervoides Rchb.",4
1,"Potamogeton crispus L.",16
1,"Potamogeton epihydrus Raf.",4
1,"Potamogeton foliosus Raf.",8
1,"Potamogeton friesii Rupr.",4
1,"Potamogeton gramineus L.",8
1,"Potamogeton illinoensis Morong",4
1,"Potamogeton L.",12
1,"Potamogeton natans L.",6
1,"Potamogeton nodosus Poir.",2
1,"Potamogeton pectinatus L.",21
1,"Potamogeton perfoliatus L.",8
1,"Potamogeton pusillus L.",10
1,"Potamogeton richardsonii Rydb.",10
1,"Potamogeton spirillus Tuckerm.",2
1,"Potentilla anglica Laicharding",16
1,"Potentilla anserina L.",36
1,"Potentilla anserina var. groenlandica Tratt.",8
1,"Potentilla argentea L.",30
1,"Potentilla canadensis L.",4
1,"Potentilla egedei Wormsk.",8
1,"Potentilla fruticosa L.",2
1,"Potentilla indica (Andrews) T.Wolf",6
1,"Potentilla intermedia L.",24
1,"Potentilla norvegica L.",12
1,"Potentilla pacifica Howell",40
1,"Potentilla palustris (L.) Scop.",40
1,"Potentilla paradoxa Nutt.",12
1,"Potentilla recta L.",52
1,"Potentilla simplex Michx.",10
1,"Poterium sanguisorba var. polygamum (Waldst. & Kit.) Vis.",24
1,"Pottia truncata (Hedw.) Bruch & Schimp.",16
1,"Prasiola meridionalis Setch. & N.L.Gardner",32
1,"Pratia angulata (G.Forst.) Hook.f.",8
1,"Preissia Corda",2
1,"Preissia quadrata (Scop.) Nees",18
1,"Prenanthes alba L.",6
1,"Prenanthes altissima L.",4
1,"Prenanthes racemosa Michx.",14
1,"Prenanthes trifoliolata (Cass.) Fern.",4
1,"Primula malacoides Franch.",7
1,"Prionitis lanceolata Harv.",96
1,"Prionitis lyallii Harvey",88
1,"Prionitis sternbergii (C.Agardh) J.Agardh",16
1,"Prosartes hookeri Torr.",8
1,"Prosartes trachycarpa S.Watson",56
1,"Prunella vulgaris f. iodocalyx Fernald",24
1,"Prunella vulgaris L.",151
1,"Prunus americana Marshall",6
1,"Prunus avium (L.) L.",2
1,"Prunus cerasifera Ehrh.",8
1,"Prunus domestica L.",2
1,"Prunus dulcis (Mill.) D.A.Webb",8
1,"Prunus emarginata (Douglas) Eaton",56
1,"Prunus emarginata var. emarginata",8
1,"Prunus emarginata var. mollis (Dougl.) Brewer",8
1,"Prunus emarginata Walp.",40
1,"Prunus laurocerasus L.",48
1,"Prunus lusitanica L.",8
1,"Prunus mume Siebold & Zucc.",8
1,"Prunus nigra Ait.",22
1,"Prunus padus L.",32
1,"Prunus pensylvanica L.f.",58
1,"Prunus persica Stokes",2
1,"Prunus pugetensis Jacobson & Zika",8
1,"Prunus sargentii Rehder",8
1,"Prunus serotina Ehrh.",42
1,"Prunus serotina var. serotina",10
1,"Prunus serrulata Lindl.",10
1,"Prunus spinosa L.",2
1,"Prunus subhirtella Miq.",24
1,"Prunus tomentosa C.P.Thunb. ex A.Murray",7
1,"Prunus tomentosa Thunb.",2
1,"Prunus virginiana L.",132
1,"Prunus virginiana var. virginiana",30
1,"Pseudisothecium stoloniferum (Brid.) Grout",16
1,"Pseudo-fumaria lutea (L.) Borckh.",16
1,"Pseudobryum cinclidioides T.Koponen, 1968",6
1,"Pseudocrossidium hornschuchianum Zander, 1979",32
1,"Pseudognaphalium luteoalbum (L.) O.M.Hilliard & B.L.Burtt",7
1,"Pseudognaphalium macounii (Greene) Kartesz",2
1,"Pseudoroegneria spicata (Pursh) Á.Löve",8
1,"Pseudosasa japonica Makino. ex Nakai",7
1,"Pseudoscleropodium purum Fleischer, 1925",96
1,"Pseudotaxiphyllum elegans Iwatsuki, 1987",46
1,"Pseudotsuga macrocarpa Mayr",2
1,"Pseudotsuga menziesii (Mirb.) Franco",88
1,"Pseudotsuga menziesii var. menziesii",8
1,"Pseudowintera colorata (Raoul) Dandy",8
1,"Psoralea argophylla Pursh",2
1,"Ptelea trifoliata L.",4
1,"Pteridium aquilinum (L.) Kuhn",120
1,"Pteridium aquilinum var. latiusculum (Desv.) Underw. ex Heller",18
1,"Pteridium aquilinum var. pubescens Underw.",16
1,"Pterigynandrum filiforme Hedwig, 1801",2
1,"Pterocarya fraxinifolia (Poir.) Spach",16
1,"Pterocarya stenoptera C.DC.",16
1,"Pterogonium gracile Smith, 1803",8
1,"Pterosiphonia bipinnata (Postels & Rupr.) Falkenb.",128
1,"Pterosiphonia gardneri Hollenb.",8
1,"Pterosiphonia pennata (C.Agardh) Falkenb.",8
1,"Pterothamnion Nägeli, 1855",8
1,"Pterothamnion pectinatum",16
1,"Pterothamnion villosum",32
1,"Ptilidium californicum (Austin) Underw. & O.F.Cook",8
1,"Ptilidium pulcherrimum (Weber) Hampe",18
1,"Ptilidium pulcherrimum (Weber) Vain.",4
1,"Ptilium crista-castrensis De Notaris, 1867",14
1,"Ptilota serrata Kützing, 1847",2
1,"Ptychomitrium gardneri Lesquereux, 1868",8
1,"Ptychostomum pseudotriquetrum (Hedw.) J.R.Spence & H.P.Ramsay ex Holyoak & N.Pedersen",2
1,"Ptychostomum turbinatum (Hedw.) J.R.Spence",8
1,"Puccinellia distans Parl.",11
1,"Puccinellia nuttalliana (Schult.) Hitchc.",8
1,"Puccinellia Parl.",2
1,"Pugetia fragilissima Kylin",8
1,"Pulmonaria affinis Jord.",2
1,"Pulmonaria angustifolia L.",8
1,"Pulmonaria officinalis L.",12
1,"Pulmonaria saccharata Mill.",8
1,"Puschkinia scilloides Adams",6
1,"Pycnanthemum incanum (L.) Michx.",2
1,"Pycnanthemum virginianum (L.) B.L.Rob. & Fernald",4
1,"Pycnanthemum virginianum B.D.Jacks.",2
1,"Pylaisia jamesii Sull. & Lesq.",7
1,"Pylaisia selwynii Kindberg, 1889",2
1,"Pylaisiadelpha roellii (Renauld & Cardot) W.R.Buck",16
1,"Pylaisiella intricata (Hedw.) Grout",4
1,"Pylaisiella selwynii (Kindb.) H.A.Crum, Steere & L.E.Anderson",2
1,"Pyracantha coccinea M.Roem.",8
1,"Pyrola asarifolia Michx.",29
1,"Pyrola asarifolia subsp. bracteata (Hook.) E.Haber",8
1,"Pyrola chlorantha Sw.",9
1,"Pyrola elliptica Nutt.",11
1,"Pyrola uniflora L.",8
1,"Pyropia J.Agardh, 1899",24
1,"Pyropia perforata",16
1,"Pyrus calleryana Decne.",2
1,"Pyrus communis L.",4
1,"Pyrus elaeagnifolia Pall.",8
1,"Pyrus malus L.",2
1,"Pyrus melanocarpa (Michx.) Willd.",2
1,"Quercus acutissima Carruth.",8
1,"Quercus alba L.",4
1,"Quercus bicolor Willd.",20
1,"Quercus borealis F.Michx.",2
1,"Quercus cerris Blanco",24
1,"Quercus coccinea Münchh.",2
1,"Quercus garryana Dougl. ex Hook.",8
1,"Quercus glauca Bürger ex Blume",8
1,"Quercus hypoleucoides A.Camus",8
1,"Quercus ilex L.",8
1,"Quercus jackiana C.K.Schneid.",2
1,"Quercus lobata Nee",16
1,"Quercus macranthera Fisch. & Mey. ex Hohen.",8
1,"Quercus macrocarpa Michx.",43
1,"Quercus petraea (Matt.) Liebl.",16
1,"Quercus robur L.",166
1,"Quercus robur var. fastigiata (Lam.) Spach",2
1,"Quercus rubra L.",186
1,"Quercus turneri A.DC.",8
1,"Quercus velutina Lam.",2
1,"Quercus virginiana Mill.",24
1,"Racomitrium aciculare Bridel, 1819",16
1,"Racomitrium canescens Bridel, 1819",8
1,"Racomitrium elongatum Ehrhart ex Frisvoll, 1983",8
1,"Racomitrium lanuginosum Bridel, 1819",8
1,"Racomitrium microcarpum Bridel, 1819",4
1,"Racomitrium muticum Frisvoll, 1983",8
1,"Racomitrium occidentale Renauld & Cardot, 1892",16
1,"Racomitrium patens (Dicks. ex Hedw.) Huebener",8
1,"Racomitrium ryszardii Bednarek-Ochyra, 2000",8
1,"Racomitrium varium Jaeger, 1874",56
1,"Radula complanata (L.) Dumort.",24
1,"Ranunculus abortivus L.",31
1,"Ranunculus acris L.",90
1,"Ranunculus aquatilis L.",2
1,"Ranunculus aquatilis var. diffusus Withering",2
1,"Ranunculus bongardii Greene",24
1,"Ranunculus circinatus Sibth.",21
1,"Ranunculus circinatus var. subrigidus (W.B.Drew) L.D.Benson",7
1,"Ranunculus cymbalaria Pursh",8
1,"Ranunculus ficaria L.",8
1,"Ranunculus ficaria subsp. bulbifera (Marsden-Jones) Lawalrée",8
1,"Ranunculus ficaria subsp. calthifolius (Rchb.) Arcangeli",8
1,"Ranunculus flammula var. ovalis (Bigelow) L.D.Benson",8
1,"Ranunculus flammula var. tenuifolius Wallr., 1822",8
1,"Ranunculus L.",4
1,"Ranunculus longirostris Godr.",2
1,"Ranunculus pensylvanicus L.f.",6
1,"Ranunculus recurvatus Poir.",8
1,"Ranunculus repens L.",288
1,"Ranunculus reptans L.",2
1,"Ranunculus rhomboideus Goldie",14
1,"Ranunculus sceleratus L.",16
1,"Ranunculus uncinatus D.Don",8
1,"Ranunculus uncinatus D.Don ex G.Don",16
1,"Raphanus raphanistrum L.",76
1,"Raphanus sativus L.",20
1,"Rapistrum rugosum (L.) All.",8
1,"Ratibida columnifera Wooton & Standl.",2
1,"Ratibida pinnata Barnh.",6
1,"Reboulia Raddi",8
1,"Regnellidium diphyllum Lindm.",7
1,"Reseda lutea L.",2
1,"Reseda luteola L.",2
1,"Reynoutria japonica Houtt.",162
1,"Reynoutria japonica var. japonica",26
1,"Rhacomitrium aciculare (Hedw.) Brid.",4
1,"Rhacomitrium fasciculare",2
1,"Rhacomitrium heterostichum (Hedw.) Brid.",10
1,"Rhamnus cathartica L.",134
1,"Rhamnus frangula L.",9
1,"Rhamnus L.",4
1,"Rhamnus purshiana (Pursh) DC.",32
1,"Rhaphiolepis umbellata (Thunb.) Makino",8
1,"Rheum rhabarbarum L.",2
1,"Rhinanthus minor L.",8
1,"Rhizoclonium riparium (Roth) Harvey",4
1,"Rhizomnium appalachianum T.Koponen, 1973",4
1,"Rhizomnium glabrescens T.Koponen, 1968",120
1,"Rhizomnium gracile T.Koponen, 1973",8
1,"Rhizomnium magnifolium T.Koponen, 1973",2
1,"Rhizomnium punctatum T.Koponen, 1968",10
1,"Rhodiola rosea L.",7
1,"Rhodobryum roseum Limpricht, 1892",2
1,"Rhodochorton Nägeli, 1862",2
1,"Rhodochorton purpureum (Lightfoot) Rosenvinge",8
1,"Rhododendron albiflorum Hook.",8
1,"Rhododendron augustinii Hemsl.",16
1,"Rhododendron augustinii subsp. augustinii",8
1,"Rhododendron auriculatum Hemsl.",8
1,"Rhododendron calostrotum Balf.f. & Kingdon-Ward",8
1,"Rhododendron camtschaticum Pall.",8
1,"Rhododendron canadense (L.) Torr.",2
1,"Rhododendron canadense Britton, Sterns & Poggenb.",30
1,"Rhododendron canescens (Michx.) Sweet",8
1,"Rhododendron chrysanthum Pall.",8
1,"Rhododendron decorum Franch.",16
1,"Rhododendron eudoxum Balf.f. & Forrest",8
1,"Rhododendron fulvum Balf.f. & W.W.Sm.",8
1,"Rhododendron glandulosum (Standl. ex Small) Millais",8
1,"Rhododendron groenlandicum (Oeder) Kron & Judd",52
1,"Rhododendron haematodes Franch.",8
1,"Rhododendron hemsleyanum E.H.Wilson",8
1,"Rhododendron impeditum Balf.f. & W.W.Sm.",8
1,"Rhododendron indicum Sweet",8
1,"Rhododendron L.",632
1,"Rhododendron menziesii Craven",16
1,"Rhododendron oreotrephes W.W.Sm.",8
1,"Rhododendron ponticum L.",8
1,"Rhododendron prinophyllum (Small) Millais",16
1,"Rhododendron prunifolium Millais",8
1,"Rhododendron saluenense var. saluenense",8
1,"Rhododendron sanguineum subsp. sanguineum",8
1,"Rhododendron schlippenbachii Maxim.",8
1,"Rhododendron thayerianum Rehder & E.H.Wilson",8
1,"Rhododendron trichanthum Rehder",8
1,"Rhododendron wardii var. wardii",8
1,"Rhododendron yakushimanum Nakai",16
1,"Rhododendron yunnanense Franch.",8
1,"Rhodoglossum J.Agardh, 1876",8
1,"Rhodoglossum roseum (Kylin) G.M.Smith",32
1,"Rhodomela confervoides (Hudson) P.C.Silva",10
1,"Rhodoptilum plumosum",88
1,"Rhodymenia palmetta (Stackhouse) Greville",2
1,"Rhodymenia pertusa",80
1,"Rhus aromatica Aiton",28
1,"Rhus aromatica var. illinoensis (Greene) Rehder",8
1,"Rhus glabra L.",12
1,"Rhus L.",30
1,"Rhus radicans L.",2
1,"Rhus radicans var. rydbergii (Small ex Rydb.) Rehder",6
1,"Rhus typhina L.",238
1,"Rhynchospora alba Vahl",20
1,"Rhytidiadelphus loreus Warnstorf, 1906",88
1,"Rhytidiadelphus squarrosus Warnstorf, 1906",56
1,"Rhytidiadelphus subpinnatus (Lindb.) T.J.Kop.",16
1,"Rhytidiadelphus triquetrus Warnstorf, 1906",42
1,"Rhytidiopsis robusta Brotherus, 1908",16
1,"Ribes americanum Mill.",13
1,"Ribes aureum Pursh",10
1,"Ribes bracteosum Dougl. ex Hook.",16
1,"Ribes bracteosum Douglas",24
1,"Ribes cynosbati L.",8
1,"Ribes diacanthum Pall.",7
1,"Ribes divaricatum var. divaricatum",16
1,"Ribes glandulosum Grauer",11
1,"Ribes hirtellum Michx.",2
1,"Ribes L.",8
1,"Ribes lacustre (Pers.) Poir.",15
1,"Ribes lobbii A.Gray",8
1,"Ribes nigrum L.",2
1,"Ribes oxyacanthoides L.",7
1,"Ribes rubrum L.",6
1,"Ribes sanguineum Pursh",184
1,"Ribes sanguineum var. sanguineum",8
1,"Ribes sativum Syme",4
1,"Ribes triste Pall.",2
1,"Riccardia latifrons (Lindb.) Lindb.",2
1,"Riccardia multifida (L.) Gray",6
1,"Riccardia palmata (Hedw.) Carruth.",2
1,"Riccia glauca L.",8
1,"Robinia hispida L.",8
1,"Robinia L.",6
1,"Robinia pseudoacacia L.",72
1,"Robinia viscosa Vent.",4
1,"Romanzoffia sitchensis Bong.",8
1,"Rorippa curvipes Greene",16
1,"Rorippa curvisiliqua (Hook.) Bessey ex Britton",24
1,"Rorippa indica (L.) Hiern",32
1,"Rorippa islandica (Oeder) Borbás",18
1,"Rorippa islandica var. fernaldiana Butters & Abbe",2
1,"Rorippa islandica var. hispida (Desvaux) Butters & Abbe",4
1,"Rorippa palustris (L.) Besser",25
1,"Rorippa palustris subsp. hispida (Desv.) Jonsell",16
1,"Rorippa palustris subsp. palustris",39
1,"Rorippa palustris var. hispida (Desv.) Rydb.",8
1,"Rorippa sylvestris Besser",108
1,"Rosa acicularis Lindl.",16
1,"Rosa blanda Ait.",14
1,"Rosa canadensis W.H.Lewis",7
1,"Rosa chinensis Jacq.",8
1,"Rosa glauca Pourr.",2
1,"Rosa gymnocarpa Nutt.",80
1,"Rosa johannensis Fern.",2
1,"Rosa L.",40
1,"Rosa multiflora Thunb.",88
1,"Rosa nutkana subsp. nutkana",32
1,"Rosa palustris Marshall",2
1,"Rosa rubiginosa L.",2
1,"Rosa rugosa Thunb.",92
1,"Rosa virginiana J.Herrmann",4
1,"Rosa virginiana Mill.",2
1,"Rosa woodsii Lindl.",56
1,"Rosenvingiella polyrhiza (Rosenv.) P.C.Silva",8
1,"Rosmarinus officinalis L.",7
1,"Rubus allegheniensis Porter",26
1,"Rubus arcticus L.",14
1,"Rubus armeniacus Focke",64
1,"Rubus bifrons Vest",8
1,"Rubus bifrons Vest ex Tratt.",32
1,"Rubus canadensis L.",2
1,"Rubus chamaemorus L.",66
1,"Rubus heterophyllus Willd.",2
1,"Rubus hispidus L.",10
1,"Rubus idaeus L.",26
1,"Rubus idaeus subsp. strigosus (Michx.) Focke",8
1,"Rubus L.",14
1,"Rubus laciniatus Willd.",64
1,"Rubus leucodermis Douglas ex Torr. & A.Gray",24
1,"Rubus occidentalis L.",14
1,"Rubus odoratus L.",92
1,"Rubus parviflorus Nutt.",306
1,"Rubus pubescens Raf.",4
1,"Rubus setosus Bigelow",6
1,"Rubus spectabilis Pursh",416
1,"Rubus spectabilis var. spectabilis",16
1,"Rubus strigosus Michx.",2
1,"Rubus ursinus Cham. & Schltdl.",120
1,"Rubus vestitus Weihe & Nees",8
1,"Rubus villosus Thunb.",4
1,"Rudbeckia hirta L.",97
1,"Rudbeckia hirta var. pulcherrima Farw.",4
1,"Rudbeckia laciniata L.",18
1,"Rudbeckia triloba L.",6
1,"Rumex acetosella L.",32
1,"Rumex crispus L.",38
1,"Rumex longifolius DC.",2
1,"Rumex obtusifolius L.",80
1,"Rumex occidentalis S.Watson",32
1,"Rumex orbiculatus A.Gray",2
1,"Rumex patientia L.",4
1,"Rumex salicifolius var. mexicanus (Meisn.) C.L.Hitchc.",2
1,"Rumex salicifolius var. triangulivalvis (Danser) J.C.Hickman",2
1,"Rumex thyrsiflorus Fingerh.",8
1,"Rumex triangulivalvis (Danser) Rech.f.",4
1,"Ruppia maritima L.",16
1,"Ruscus aculeatus L.",8
1,"Ruscus hypoglossum L.",8
1,"Ruscus L.",7
1,"Saelania glaucescens Brotherus, 1894",8
1,"Sagina apetala Ard.",24
1,"Sagina decumbens subsp. occidentalis (Wats.) G.E.Crow",8
1,"Sagina decumbens Torr. & A.Gray",6
1,"Sagina japonica (Sw. ex Steud.) Ohwi",6
1,"Sagina maxima subsp. crassicaulis (S.Watson) G.E.Crow",16
1,"Sagina maxima subsp. maxima",8
1,"Sagina nodosa (L.) Fenzl",2
1,"Sagina occidentalis S.Wats.",10
1,"Sagina procumbens L.",28
1,"Sagittaria cuneata E.Sheld.",11
1,"Sagittaria graminea Michx.",2
1,"Sagittaria latifolia Willd.",14
1,"Sagittaria sagittifolia L.",4
1,"Salicornia ambigua Michx.",8
1,"Salicornia L.",8
1,"Salicornia pacifica Standl.",8
1,"Salicornia virginica Forsk.",8
1,"Salix ×chrysocoma Dode",8
1,"Salix alba L.",30
1,"Salix alba var. vitellina (L.) Stokes",2
1,"Salix amygdalina L.",2
1,"Salix amygdaloides Andersson",26
1,"Salix babylonica L.",12
1,"Salix bebbiana Sarg.",42
1,"Salix bebbiana var. bebbiana",2
1,"Salix cordata Michx.",12
1,"Salix cordata Muhl.",2
1,"Salix cordata var. rigida (Muhl.) Andersson",2
1,"Salix discolor Muhl.",61
1,"Salix eriocephala Michx.",22
1,"Salix exigua Nutt.",40
1,"Salix fragilis L.",36
1,"Salix gracilis var. textoris Fernald",2
1,"Salix hookeriana Barratt ex Hook.",40
1,"Salix hookeriana var. tomentosa J.K.Henry ex C.K.Schneider",8
1,"Salix humilis Marshall",6
1,"Salix interior Rowlee",18
1,"Salix L.",18
1,"Salix lasiandra Benth.",48
1,"Salix lucida Muhl.",28
1,"Salix maccalliana Rowlee",7
1,"Salix matsudana Koidz.",2
1,"Salix nigra Marshall",18
1,"Salix nuttallii Sarg.",8
1,"Salix pendulina Wender.",2
1,"Salix pentandra L.",10
1,"Salix petiolaris Sm.",37
1,"Salix polaris Wahlenb.",8
1,"Salix prolixa Andersson",7
1,"Salix pseudomonticola C.R.Ball",14
1,"Salix pseudomyrsinites Andersson",7
1,"Salix purpurea L.",8
1,"Salix pyrifolia Andersson",2
1,"Salix reticulata L.",8
1,"Salix rigida Muhl.",6
1,"Salix rubens Schrank",2
1,"Salix scouleriana Barratt ex Hook.",8
1,"Salix scouleriana var. brachystachys (Benth.) M.E.Jones",8
1,"Salix sepulcralis Simonk.",2
1,"Salix sitchensis Sanson ex Bong.",24
1,"Salsola kali L.",2
1,"Salsola kali var. tenuifolia Tausch",2
1,"Salsola tragus L.",16
1,"Salvia L.",2
1,"Salvia microphylla var. wislizeni A.Gray",8
1,"Salvia nemorosa L.",2
1,"Salvia officinalis L.",7
1,"Salvia reflexa Hornem.",10
1,"Sambucus caerulea Raf.",8
1,"Sambucus canadensis L.",38
1,"Sambucus ebulus L.",14
1,"Sambucus nigra subsp. caerulea (Raf.) R.Bolli",32
1,"Sambucus nigra subsp. canadensis (L.) R.Bolli",2
1,"Sambucus pubens Michx.",38
1,"Sambucus racemosa L.",232
1,"Sambucus racemosa subsp. pubens (Michx.) House",8
1,"Sambucus racemosa subsp. racemosa",2
1,"Sambucus racemosa var. arborescens (Torr. & A.Gray) A.Gray",8
1,"Sambucus racemosa var. melanocarpa (A.Gray) McMinn",38
1,"Sambucus racemosa var. pubens (Michx.) Koehne",4
1,"Sambucus racemosa var. racemosa",66
1,"Sanguinaria canadensis L.",122
1,"Sanguisorba canadensis L.",4
1,"Sanicula europaea L.",2
1,"Sanicula gregaria Bicknell",6
1,"Sanicula marilandica L.",91
1,"Sanionia symmetrica (Renauld & Cardot) Wheld.",8
1,"Sanionia uncinata Loeske, 1907",16
1,"Sanionia uncinata var. uncinata",6
1,"Santolina chamaecyparissus L.",8
1,"Saponaria officinalis L.",39
1,"Sarcococca hookeriana var. digyna Franch.",8
1,"Sarcococca hookeriana var. humilis Rehder & E.H.Wilson",8
1,"Sarcodiotheca furcata (Setch. & N.L.Gardner) Kylin",48
1,"Sarcodiotheca gaudichaudii (Mont.) Gabrielson",64
1,"Sarracenia purpurea L.",6
1,"Sasa palmata E.G.Camus",8
1,"Sasa veitchii Rehder",8
1,"Satureja L.",4
1,"Saururus cernuus L.",7
1,"Saxegothaea conspicua Lindl.",14
1,"Saxifraga mertensiana Bongard",8
1,"Saxifraga tolmiei Torr. & Gray",8
1,"Scagelia E.M.Wollaston, 1972",48
1,"Scapania americana K.Müller",16
1,"Scapania bolanderi Austin",48
1,"Scapania dentata (Dumort.) Dumort.",2
1,"Scapania glaucocephala (Taylor) Austin",2
1,"Scapania irrigua (Nees) Gott. & Al.",2
1,"Scapania nemorosa (Linnaeus) Dum.",22
1,"Scapania umbrosa (Schrad.) Dumort.",2
1,"Scapania undulata (L.) Dumort.",58
1,"Scapania undulata var. aequatiformis De Not.",2
1,"Scapania undulata var. oakesii (Austin) H.Buch",4
1,"Schedonorus arundinaceus (Schreb.) Dumort.",15
1,"Schedonorus pratensis (Huds.) P.Beauv.",8
1,"Schistidium apocarpum Bruch & W.P.Schimper, 1845",22
1,"Schistidium Brid., 1819",16
1,"Schistidium dupretii (Thér.) W.A.Weber",8
1,"Schistidium maritimum Bruch & W.P.Schimper, 1845",8
1,"Schistidium papillosum Culm.",8
1,"Schistidium rivulare (Brid.) Podp., 1911",8
1,"Schistostega pennata Weber & D.Mohr, 1803",40
1,"Schizachne purpurascens subsp. purpurascens",2
1,"Schizachne purpurascens Swallen",2
1,"Schizymenia pacifica",16
1,"Schoenoplectiella smithii var. smithii",2
1,"Schoenoplectus acutus (Muhl.) Á.Löve & D.Löve",17
1,"Schoenoplectus acutus var. acutus",8
1,"Schoenoplectus americanus (Pers.) Volkart ex Schinz & R.Keller",12
1,"Schoenoplectus americanus Volkart",4
1,"Schoenoplectus pungens (Vahl) Palla",28
1,"Schoenoplectus tabernaemontani (C.C.Gmel.) Palla",12
1,"Scilla bifolia L.",8
1,"Scilla forbesii (Baker) Speta",14
1,"Scilla L.",2
1,"Scilla luciliae (Boiss.) Speta",4
1,"Scilla siberica Andrews",98
1,"Scilla siberica Haw.",2
1,"Scirpus americanus Pers.",4
1,"Scirpus atrovirens Willd.",8
1,"Scirpus caespitosus Willd. ex Kunth",7
1,"Scirpus cyperinus Kunth",22
1,"Scirpus hattorianus Makino",2
1,"Scirpus hudsonianus (Michx.) Fernald",8
1,"Scirpus L.",2
1,"Scirpus microcarpus J.Presl & C.Presl",110
1,"Scirpus validus Vahl",6
1,"Sciuro-hypnum populeum (Hedw.) Ignatov & Huttunen",22
1,"Sciuro-hypnum reflexum (Starke) Ignatov & Huttunen",2
1,"Sciuro-hypnum starkei (Brid.) Ignatov & Huttunen",2
1,"Scleranthus annuus L.",26
1,"Scleria verticillata Muhl. ex Willd.",6
1,"Scleropodium cespitans L.F.Koch, 1950",64
1,"Scleropodium touretii L.F.Koch, 1949",16
1,"Scopolia carniolica Jacq.",8
1,"Scorpidium revolvens Rubers, 1989",2
1,"Scorzonera hispanica L.",7
1,"Scorzoneroides autumnalis (L.) Moench",26
1,"Scouleria aquatica W.J.Hooker, 1828",16
1,"Scouleria Hook.",8
1,"Scrophularia lanceolata Pursh",18
1,"Scrophularia marilandica L.",2
1,"Scrophularia nodosa L.",8
1,"Scutellaria epilobiifolia A.Ham.",2
1,"Scutellaria galericulata L.",18
1,"Scutellaria lateriflora L.",16
1,"Scutellaria parvula Michx.",8
1,"Secale strictum (C.Presl) C.Presl",2
1,"Securigera varia (L.) Lassen",34
1,"Sedum acre L.",52
1,"Sedum aizoon L.",14
1,"Sedum divergens S.Watson",8
1,"Sedum forsterianum Sm.",16
1,"Sedum oreganum Nutt. ex Torr. & Gray",16
1,"Sedum populifolium Pall.",14
1,"Sedum purpureum (L.) Schult.",2
1,"Sedum sarmentosum Bunge",2
1,"Sedum sexangulare L.",2
1,"Sedum spathulifolium Hook.",8
1,"Selaginella wallacei Hieron.",8
1,"Sematophyllum demissum Mitten, 1864",8
1,"Senecio congestus var. palustris (L.) Fern.",7
1,"Senecio eremophilus Richards.",42
1,"Senecio jacobaea L.",4
1,"Senecio nemorensis L.",8
1,"Senecio rowleyanus H.Jacobsen",7
1,"Senecio squalidus L.",2
1,"Senecio sylvaticus L.",16
1,"Senecio viscosus L.",51
1,"Senecio vulgaris L.",224
1,"Sequoia sempervirens Endl.",22
1,"Sequoiadendron giganteum (Lindl.) J.Buchholz",24
1,"Setaria Beauv.",8
1,"Setaria faberi R.A.W.Herrm.",22
1,"Setaria glauca (L.) P.Beauv.",14
1,"Setaria italica P.Beauv.",70
1,"Setaria pumila (Poir.) Roem. & Schult.",14
1,"Setaria pumila subsp. pumila",14
1,"Setaria verticillata (L.) P.Beauv.",6
1,"Setaria viridis (L.) P.Beauv.",44
1,"Shepherdia argentea (Pursh) Nutt.",18
1,"Shepherdia canadensis Nutt.",28
1,"Sherardia arvensis L.",14
1,"Shibataea kumasaca (Zoll. ex Steud.) Nakai",8
1,"Sibbaldia procumbens L.",8
1,"Sibbaldiopsis tridentata (Aiton) Rydb.",24
1,"Sicyos angulata Berg.",2
1,"Sicyos angulatus L.",30
1,"Silene antirrhina L.",4
1,"Silene armeria L.",16
1,"Silene coronaria (L.) Clairv.",24
1,"Silene cserei Baumg.",2
1,"Silene cucubalus Wibel",2
1,"Silene dioica (L.) Clairv.",200
1,"Silene gallica L.",8
1,"Silene hampeana Meusel & Werner",8
1,"Silene L.",4
1,"Silene latifolia Poir.",71
1,"Silene latifolia subsp. alba (Miller) Greuter & Burdet",15
1,"Silene menziesii var. menziesii",8
1,"Silene noctiflora L.",15
1,"Silene pratensis (Rafn) Godron",8
1,"Silene vulgaris (Moench) Garcke",70
1,"Silphium perfoliatum L.",40
1,"Silybum marianum Gaertn.",8
1,"Sinacalia tangutica (Maxim.) B.Nord.",8
1,"Sinapis alba L.",17
1,"Sinapis alba subsp. alba",8
1,"Sinapis arvensis L.",75
1,"Sinapis arvensis subsp. arvensis",8
1,"Sinarundinaria nitida (Mitford) Nakai",8
1,"Sisymbrium altissimum L.",69
1,"Sisymbrium austriacum Jacq.",2
1,"Sisymbrium L.",2
1,"Sisymbrium loeselii L.",51
1,"Sisymbrium officinale (L.) Scop.",57
1,"Sisymbrium officinale var. leiocarpum DC.",8
1,"Sisymbrium orientale L.",72
1,"Sisyrinchium angustifolium Mill.",15
1,"Sisyrinchium montanum Greene",20
1,"Sisyrinchium mucronatum Michx.",6
1,"Sium suave Walter",2
1,"Smilacina stellata (L.) Desf.",26
1,"Smilax herbacea L.",10
1,"Smilax lasioneura Hook.",6
1,"Smithora naiadum (Anderson) Hollenberg",56
1,"Smyrnium olusatrum L.",8
1,"Solanum americanum Mill.",18
